f1,f2,f3,f4,f5,f6,f7,f8,f9,resp
  0.32261249,  0.26121862,  0.29491722,  0.31359828,  0.46234394,  0.25291017,  0.27445715,  0.34239352,  0.44190731, -0.00501382
  0.28727328,  0.27933726,  0.28723895,  0.29137190,  0.35921760,  0.28100307,  0.31333651,  0.32563447,  0.35348717, -0.00218291
  0.32157670,  0.25828154,  0.28577961,  0.28694199,  0.44724499,  0.23497174,  0.25259535,  0.34033690,  0.36233315, -0.00716345
  0.24896815,  0.20534488,  0.22691317,  0.27273074,  0.29063625,  0.18884807,  0.23006445,  0.25275101,  0.30464594, -0.00216460
  0.23263491,  0.19326170,  0.20240719,  0.20367951,  0.22758032,  0.17143455,  0.17441360,  0.19486329,  0.20509467,  0.00178307
  0.19264104,  0.16557062,  0.17750346,  0.18799848,  0.22965155,  0.15361472,  0.17833447,  0.19297505,  0.22317149, -0.00043172
  0.21933990,  0.18895051,  0.19699356,  0.20718505,  0.21622141,  0.17717858,  0.18998538,  0.19012162,  0.19160990,  0.00084936
  0.15256191,  0.13659801,  0.14110297,  0.15549374,  0.16304841,  0.12688006,  0.14044792,  0.14789097,  0.16563967, -0.00014292
  0.24270843,  0.20557774,  0.21028787,  0.21433135,  0.29543162,  0.18442120,  0.18620133,  0.24092397,  0.25569425, -0.00167980
  0.23753505,  0.21594849,  0.23950604,  0.24673837,  0.27217157,  0.21679075,  0.22562846,  0.26553238,  0.27389449, -0.00212738
  0.18487668,  0.16079207,  0.17193277,  0.18837337,  0.22423440,  0.15006543,  0.17214637,  0.18936744,  0.22746018, -0.00113594
  0.36247591,  0.27364520,  0.31490479,  0.32467870,  0.55282369,  0.24670385,  0.28320316,  0.37046944,  0.44690540, -0.00673650
  0.15671960,  0.13738623,  0.13791635,  0.15198867,  0.16357566,  0.12291377,  0.13315390,  0.14263404,  0.15863447,  0.00018855
  0.16565968,  0.14512061,  0.15840543,  0.16534143,  0.18956638,  0.14563865,  0.15820785,  0.16366173,  0.17765381, -0.00088203
  0.35795196,  0.27150363,  0.30423683,  0.33865438,  0.52889317,  0.23964557,  0.28087008,  0.36298655,  0.44742389, -0.00775999
  0.17517218,  0.16287876,  0.16350831,  0.17346114,  0.20756495,  0.16254319,  0.16457078,  0.18923553,  0.19004058, -0.00090344
  0.35001432,  0.26739691,  0.34897473,  0.39796449,  0.43394265,  0.28870277,  0.32560160,  0.40250001,  0.40564035, -0.00446600
  0.25864676,  0.21645884,  0.21853553,  0.28365399,  0.28670251,  0.19058651,  0.23358810,  0.23374376,  0.29576742, -0.00275442
  0.20034287,  0.17292320,  0.17344992,  0.18555526,  0.23499250,  0.15172621,  0.16488680,  0.19639922,  0.21925502, -0.00027120
  0.16533060,  0.14667976,  0.15188977,  0.15464634,  0.16823458,  0.13714996,  0.14183142,  0.14991814,  0.15498085,  0.00022051
  0.12954487,  0.12059183,  0.12097028,  0.12642174,  0.14441101,  0.11298281,  0.11731225,  0.13402393,  0.13932348, -0.00029540
  0.15231218,  0.13766245,  0.15222517,  0.17108622,  0.17361503,  0.13720158,  0.15189817,  0.17280102,  0.19647122, -0.00013936
  0.27622837,  0.24556093,  0.27155170,  0.27718599,  0.32752404,  0.23527524,  0.26160896,  0.27878419,  0.35104151, -0.00071647
  0.35291656,  0.28343056,  0.30987689,  0.31319510,  0.52689260,  0.26013722,  0.26566634,  0.38943236,  0.42105724, -0.00793604
  0.15925728,  0.14746842,  0.14749038,  0.16769154,  0.18511251,  0.13935769,  0.15450599,  0.17004689,  0.19415135, -0.00019358
  0.18513503,  0.16519991,  0.16665994,  0.17338628,  0.22415554,  0.15530796,  0.15867059,  0.19609766,  0.19656839, -0.00122421
  0.12751483,  0.11665531,  0.12035219,  0.13764837,  0.14476207,  0.11040608,  0.12802984,  0.13068993,  0.15725797, -0.00020316
  0.15926455,  0.14860203,  0.15426185,  0.18150227,  0.18569502,  0.14588905,  0.16894375,  0.18015415,  0.21569463,  0.00065102
  0.22670899,  0.21689424,  0.24566168,  0.25859224,  0.26708004,  0.23877980,  0.24696480,  0.26931101,  0.32352806,  0.00038673
  0.17035354,  0.15102277,  0.15233109,  0.16951977,  0.19556704,  0.13589503,  0.15218409,  0.17057744,  0.19701382, -0.00003045
  0.30887010,  0.25843506,  0.29483653,  0.31477999,  0.35195120,  0.24027216,  0.27332912,  0.31792044,  0.33510851, -0.00385741
  0.38347690,  0.30206379,  0.33109502,  0.33515176,  0.59884543,  0.27040262,  0.28433769,  0.41794209,  0.46603969, -0.00460483
  0.26093657,  0.21089540,  0.23105969,  0.29241895,  0.34375424,  0.19151009,  0.25804927,  0.26262463,  0.40356721,  0.00056866
  0.33838863,  0.29370508,  0.29832544,  0.30953370,  0.49850051,  0.25444056,  0.26570383,  0.40280027,  0.42528163, -0.00851438
  0.15426076,  0.13554430,  0.14469234,  0.15050397,  0.18034359,  0.12829056,  0.14041538,  0.15542798,  0.17407398, -0.00067224
  0.12992635,  0.12250910,  0.12362659,  0.14123139,  0.14490320,  0.11682833,  0.13385299,  0.13590971,  0.15919430,  0.00008585
  0.18855107,  0.16800793,  0.17355410,  0.21337731,  0.21939322,  0.15600473,  0.18423080,  0.19584890,  0.24917442, -0.00085592
  0.33913894,  0.26836956,  0.29387624,  0.32600623,  0.48723137,  0.25252525,  0.29983425,  0.35875031,  0.38372809, -0.00697886
  0.19416269,  0.17018571,  0.20853074,  0.21303179,  0.22112480,  0.18395534,  0.18777001,  0.23645419,  0.24154449,  0.00007564
  0.14122110,  0.12452962,  0.13206906,  0.14631428,  0.14760039,  0.11753698,  0.12948264,  0.13726348,  0.15035946, -0.00018195
  0.14155732,  0.13370777,  0.13955026,  0.14074013,  0.15327169,  0.13373599,  0.13641130,  0.14212506,  0.15153793, -0.00040651
  0.33146212,  0.25337085,  0.30235358,  0.35777778,  0.47433335,  0.23501906,  0.30708815,  0.33061513,  0.49873595, -0.00469269
  0.35290547,  0.28272172,  0.28942253,  0.32020708,  0.52927836,  0.25159245,  0.28418844,  0.38572970,  0.38917865, -0.00674943
  0.32675724,  0.29008672,  0.29295925,  0.30200869,  0.47268250,  0.25761477,  0.27616513,  0.39788880,  0.40444419, -0.00679400
  0.21116367,  0.17830610,  0.20455842,  0.21941753,  0.25581140,  0.17584038,  0.20950876,  0.21670163,  0.25888848, -0.00130237
  0.37617644,  0.29330562,  0.32652901,  0.35979144,  0.55640624,  0.25347257,  0.32772798,  0.38895205,  0.46626263, -0.00510489
  0.24208960,  0.25785963,  0.27318531,  0.27889802,  0.28732189,  0.28752016,  0.30028407,  0.32371102,  0.34481736,  0.00188246
  0.26347191,  0.22203537,  0.28523851,  0.28674370,  0.32748006,  0.23228383,  0.23784052,  0.33938306,  0.37088205, -0.00113924
  0.18495793,  0.15862688,  0.18893266,  0.20338440,  0.21870376,  0.16322424,  0.18205969,  0.21469658,  0.23934817,  0.00002358
  0.17016057,  0.15016911,  0.17012462,  0.17323532,  0.18217687,  0.15078155,  0.15087676,  0.17777335,  0.18424832, -0.00065764
  0.19266212,  0.17316023,  0.17683804,  0.19372678,  0.23245445,  0.15767849,  0.17516736,  0.20673736,  0.23305020, -0.00100111
  0.23784929,  0.19354129,  0.19887125,  0.23201356,  0.24335151,  0.16716635,  0.19027645,  0.19936268,  0.23972750,  0.00086958
  0.18635616,  0.16097362,  0.16785612,  0.19129936,  0.20197283,  0.14748862,  0.17479605,  0.17563737,  0.20505199,  0.00014493
  0.25880259,  0.20992751,  0.24806946,  0.25224390,  0.27645731,  0.20355961,  0.22375790,  0.25148976,  0.25296686, -0.00045837
  0.32536715,  0.25916478,  0.32578129,  0.34965243,  0.41035338,  0.25949963,  0.26670365,  0.37612593,  0.42546637, -0.00575218
  0.29689149,  0.25309965,  0.25320840,  0.29044624,  0.37506620,  0.22943384,  0.24497003,  0.31004954,  0.33706350, -0.00438511
  0.34362643,  0.25910300,  0.32886558,  0.35656802,  0.48280444,  0.25248502,  0.30989322,  0.33378238,  0.51874081, -0.00133624
  0.17149505,  0.14746087,  0.16097383,  0.16584614,  0.17726653,  0.13969083,  0.14303547,  0.16241623,  0.17271157,  0.00007482
  0.17913324,  0.15781570,  0.16501696,  0.18011819,  0.20588820,  0.14582482,  0.16948348,  0.17649232,  0.20529164, -0.00042255
  0.35256319,  0.28747858,  0.30684523,  0.32704716,  0.53055070,  0.26874922,  0.27637601,  0.39386872,  0.43059869, -0.00803358
  0.18409497,  0.16590684,  0.17466855,  0.18169687,  0.21520658,  0.15733970,  0.16151801,  0.20450069,  0.20708504, -0.00086553
  0.34923213,  0.26321352,  0.35242738,  0.38969840,  0.45799331,  0.26942239,  0.31830833,  0.43352238,  0.45470522, -0.00210107
  0.26120170,  0.20992751,  0.22321204,  0.26396249,  0.31431784,  0.18631279,  0.22476168,  0.24505828,  0.29810400, -0.00304220
  0.18916540,  0.16007051,  0.16978491,  0.19591356,  0.22630112,  0.14607445,  0.17653469,  0.18597354,  0.23809660, -0.00008204
  0.14904951,  0.13537627,  0.14090770,  0.14846064,  0.16530868,  0.12996266,  0.14100095,  0.14946448,  0.16163528, -0.00025588
  0.13733970,  0.12382260,  0.13151634,  0.14322047,  0.15184982,  0.11893356,  0.12768768,  0.14467842,  0.15666632, -0.00034277
  0.16318751,  0.14261157,  0.14377659,  0.17661507,  0.17822141,  0.12774340,  0.15210625,  0.15510571,  0.18972326, -0.00055893
  0.29576742,  0.27810308,  0.28379333,  0.30362615,  0.36307749,  0.25615522,  0.28071838,  0.32576059,  0.40369543, -0.00035521
  0.34523627,  0.28495119,  0.28608121,  0.29222036,  0.47987155,  0.24017792,  0.25483271,  0.35753065,  0.38795553, -0.00452163
  0.17451980,  0.16193700,  0.17019779,  0.18674502,  0.20595409,  0.16177185,  0.17104566,  0.20007963,  0.21929137, -0.00016950
  0.19341204,  0.17754374,  0.17788584,  0.18038410,  0.23434313,  0.16345761,  0.16584455,  0.20948485,  0.21389116, -0.00149483
  0.14652444,  0.12894298,  0.13237615,  0.15487709,  0.16543599,  0.11781137,  0.13801508,  0.14335861,  0.17430679, -0.00035071
  0.16866885,  0.15614997,  0.17897537,  0.18280770,  0.18507099,  0.16592146,  0.16735399,  0.19944630,  0.19969431,  0.00008360
  0.23089638,  0.19833384,  0.22119240,  0.23716600,  0.28857297,  0.19110330,  0.21742009,  0.24236602,  0.29722832, -0.00211667
  0.15285768,  0.13363706,  0.14842596,  0.15713136,  0.15852858,  0.13007641,  0.13690079,  0.15128005,  0.16587511,  0.00006231
  0.20907376,  0.18131120,  0.18239824,  0.19171272,  0.24720314,  0.16046301,  0.16867628,  0.21062578,  0.21828704, -0.00127794
  0.34256019,  0.26668942,  0.29727956,  0.30385033,  0.50899988,  0.23739041,  0.28654592,  0.35558160,  0.40823125, -0.00597604
  0.34669808,  0.26922415,  0.30882880,  0.32665615,  0.50833517,  0.24060857,  0.31242521,  0.35529419,  0.43852475, -0.00560140
  0.38131845,  0.31806191,  0.32216858,  0.33223872,  0.59610458,  0.26839470,  0.28013731,  0.43860496,  0.46495041, -0.00577738
  0.16224298,  0.14324193,  0.15357577,  0.15632157,  0.19055016,  0.13629735,  0.15091611,  0.16535206,  0.18153245, -0.00048949
  0.13873362,  0.12575752,  0.13837268,  0.15043360,  0.15527034,  0.12575631,  0.13835547,  0.15223998,  0.16841558,  0.00000997
  0.24684434,  0.21183160,  0.22286477,  0.24977920,  0.28544760,  0.19589099,  0.20814505,  0.24500094,  0.28181088, -0.00215420
  0.30333686,  0.24264701,  0.28163540,  0.28899078,  0.40457984,  0.22963457,  0.28915022,  0.30203213,  0.34954988, -0.00420562
  0.21383833,  0.18117787,  0.23094198,  0.23548716,  0.24018069,  0.19666264,  0.20197116,  0.24462384,  0.27213832, -0.00049790
  0.14835406,  0.13077975,  0.13590055,  0.14414716,  0.15451227,  0.12152319,  0.13088502,  0.13593872,  0.14928316,  0.00002820
  0.13300166,  0.11984697,  0.12417819,  0.13526995,  0.14212750,  0.11257286,  0.12478911,  0.12645125,  0.14533380, -0.00011341
  0.33369317,  0.26315970,  0.29156381,  0.29404007,  0.48745130,  0.23991235,  0.25114137,  0.34675843,  0.39942212, -0.00728092
  0.35553204,  0.28266186,  0.30333272,  0.32885488,  0.52701700,  0.24142833,  0.29883520,  0.37513486,  0.47882538, -0.00244162
  0.36473521,  0.31540567,  0.31800881,  0.32425684,  0.55675102,  0.26842467,  0.29018437,  0.43671879,  0.44638413, -0.00716293
  0.23704535,  0.19562282,  0.23520496,  0.26711150,  0.28076930,  0.19713900,  0.22283159,  0.27649958,  0.30855084, -0.00062144
  0.33642587,  0.27242597,  0.30094693,  0.31104238,  0.46497052,  0.24788879,  0.28131872,  0.35996148,  0.37449775, -0.00706708
  0.24780427,  0.23523943,  0.24305300,  0.27653024,  0.28986238,  0.25677092,  0.25821178,  0.27683738,  0.29484548, -0.00179841
  0.26904575,  0.22389692,  0.27327504,  0.30606808,  0.30804832,  0.22216683,  0.24943783,  0.29267056,  0.37944990,  0.00029237
  0.23219360,  0.20935718,  0.23046004,  0.24037768,  0.28554532,  0.21048807,  0.24520117,  0.24970597,  0.29312782, -0.00085145
  0.16841175,  0.14733421,  0.16248567,  0.18266005,  0.18712981,  0.14198616,  0.15744206,  0.17829758,  0.20038711, -0.00072956
  0.24693016,  0.23021683,  0.24026108,  0.24984154,  0.27050949,  0.23270859,  0.23306921,  0.24022852,  0.26751551, -0.00203438
  0.21392639,  0.17841843,  0.18616552,  0.21337781,  0.21815037,  0.15942800,  0.17751855,  0.18603533,  0.21412786, -0.00003157
  0.20434820,  0.17245019,  0.18227520,  0.20185509,  0.24842054,  0.15747173,  0.18044164,  0.20381314,  0.24145223, -0.00118389
  0.24555502,  0.20596330,  0.22935238,  0.23283912,  0.26342257,  0.19824498,  0.22439466,  0.22503466,  0.23482072, -0.00007973
  0.25117702,  0.20849626,  0.21619462,  0.24008445,  0.30130873,  0.18283979,  0.19910800,  0.25024330,  0.27343128, -0.00260952
  0.35467017,  0.28406226,  0.29864457,  0.31435193,  0.52939688,  0.25861471,  0.26054212,  0.39014600,  0.42141603, -0.00725961
  0.33838474,  0.26281596,  0.30622310,  0.32668230,  0.49971891,  0.24451121,  0.27853749,  0.34893442,  0.46776995, -0.00572893
  0.22281168,  0.18745502,  0.19463728,  0.21486057,  0.23551717,  0.16613473,  0.18509603,  0.20024566,  0.22390534, -0.00002875
  0.25063128,  0.20861831,  0.21702340,  0.22712087,  0.25743286,  0.18761430,  0.19459747,  0.21062857,  0.23716802,  0.00121843
  0.37963314,  0.28267433,  0.31897805,  0.35541756,  0.58733149,  0.24940990,  0.29030298,  0.38327407,  0.49797498, -0.00369131
  0.20018144,  0.18111604,  0.19817646,  0.20126552,  0.24432285,  0.17535523,  0.18230125,  0.23702737,  0.24623300, -0.00101993
  0.30921689,  0.23869339,  0.30383630,  0.31927705,  0.34915336,  0.24507005,  0.26690118,  0.32321018,  0.34315465, -0.00032511
  0.24528892,  0.20276260,  0.21070992,  0.23602964,  0.28454829,  0.18090046,  0.20301065,  0.23210354,  0.25845229, -0.00183599
  0.19213902,  0.16445367,  0.18098309,  0.18394228,  0.21777966,  0.15696576,  0.17029599,  0.18125372,  0.21077681, -0.00046775
  0.14851023,  0.13108569,  0.13812958,  0.15971895,  0.16378286,  0.12364331,  0.14317688,  0.14974658,  0.17625640,  0.00005968
  0.19729547,  0.18917488,  0.19435473,  0.21098738,  0.21729683,  0.18907849,  0.20647369,  0.20702335,  0.23744667,  0.00037581
  0.17885424,  0.15644108,  0.15841158,  0.19736346,  0.20203628,  0.13981475,  0.17093117,  0.17410853,  0.22291186, -0.00050212
  0.27415685,  0.24168343,  0.26497991,  0.29616791,  0.34679391,  0.23082443,  0.26975649,  0.30715625,  0.37481849, -0.00271634
  0.36064914,  0.28605191,  0.29743731,  0.32662649,  0.54416971,  0.25523663,  0.28904750,  0.39184062,  0.39831782, -0.00645058
  0.17108122,  0.15531358,  0.15677871,  0.19217982,  0.19738652,  0.14292409,  0.16990177,  0.17983024,  0.22292513, -0.00034263
  0.19666909,  0.16887242,  0.19888576,  0.20753993,  0.23129505,  0.17229449,  0.19190359,  0.20436867,  0.24545955, -0.00117811
  0.23780896,  0.20977686,  0.21852302,  0.26249523,  0.27921418,  0.18979708,  0.23949159,  0.24103663,  0.29616019, -0.00261603
  0.14958917,  0.14083529,  0.14493758,  0.15026605,  0.16835541,  0.13708241,  0.13915260,  0.16453178,  0.16846361, -0.00013010
  0.22119886,  0.19072479,  0.21160765,  0.23817287,  0.24283721,  0.18233668,  0.21204199,  0.21840728,  0.26056778, -0.00105126
  0.15011497,  0.13699903,  0.14769308,  0.15066170,  0.16288526,  0.13618089,  0.14558401,  0.14866310,  0.16537760, -0.00002712
  0.18670465,  0.16475472,  0.16973845,  0.18079014,  0.22284709,  0.15186682,  0.16179936,  0.19098129,  0.21258079, -0.00121471
  0.35250192,  0.26892897,  0.32745722,  0.33354647,  0.51699786,  0.24956208,  0.32577269,  0.35870180,  0.43868942, -0.00668558
  0.25577122,  0.20775970,  0.21989442,  0.25672016,  0.29292656,  0.18253435,  0.21864203,  0.23405089,  0.27594634, -0.00245521
  0.34856747,  0.28015269,  0.28672955,  0.31805230,  0.50818405,  0.25104636,  0.28016478,  0.37318376,  0.37850285, -0.00643771
  0.15079783,  0.13169106,  0.13616083,  0.15229418,  0.16365648,  0.12036754,  0.13885381,  0.14165159,  0.16444477,  0.00000954
  0.16083511,  0.15033498,  0.15473241,  0.15887312,  0.17180965,  0.14602586,  0.15100900,  0.16147000,  0.17151800,  0.00014159
  0.21400280,  0.18058635,  0.18486561,  0.23916396,  0.24508476,  0.15840600,  0.20094993,  0.20097630,  0.26636947, -0.00171316
  0.35282429,  0.26365315,  0.32833153,  0.37391075,  0.52665146,  0.25057545,  0.35088581,  0.35288791,  0.54228641, -0.00120164
  0.36689896,  0.30204591,  0.32986774,  0.35687444,  0.40747140,  0.30177893,  0.31291285,  0.31799596,  0.34880273,  0.00068152
  0.14685871,  0.12892444,  0.12982108,  0.14702416,  0.15325818,  0.11553408,  0.12935550,  0.13418516,  0.15308909,  0.00009372
  0.14956626,  0.13289755,  0.14029082,  0.14949153,  0.15601914,  0.12621737,  0.13356981,  0.14792672,  0.15340600,  0.00011189
  0.35483088,  0.28173149,  0.29172754,  0.29737946,  0.52469035,  0.24713368,  0.25357284,  0.37994267,  0.38915215, -0.00668513
  0.34742754,  0.28872203,  0.31494853,  0.33793625,  0.51932809,  0.25418975,  0.31135131,  0.39711630,  0.47383798, -0.00675787
  0.35807116,  0.30309156,  0.31172468,  0.32901685,  0.54250176,  0.25714331,  0.30509226,  0.41595954,  0.47150417, -0.00510420
  0.24353399,  0.19877258,  0.24173706,  0.25798316,  0.29523712,  0.19844904,  0.23080904,  0.27019038,  0.30236601, -0.00112967
  0.38149607,  0.31002426,  0.32163649,  0.32866649,  0.59050771,  0.26848658,  0.27725092,  0.42280366,  0.45126619, -0.00488001
  0.23861929,  0.20580227,  0.24831105,  0.27576165,  0.29888584,  0.21133763,  0.23958712,  0.30936928,  0.36815246,  0.00208719
  0.24147689,  0.23906893,  0.24449513,  0.25592446,  0.28158179,  0.24048607,  0.25819718,  0.28391451,  0.29534140, -0.00031051
  0.27746109,  0.24522035,  0.26913242,  0.27245024,  0.32149524,  0.23500222,  0.26865226,  0.28285855,  0.30280797, -0.00152936
  0.21965239,  0.18768829,  0.20754484,  0.25018301,  0.25324899,  0.17790271,  0.20650316,  0.24067059,  0.28110189, -0.00143625
  0.25425793,  0.21167919,  0.24898278,  0.24989223,  0.30318346,  0.20462523,  0.21123295,  0.28130313,  0.29077383, -0.00279514
  0.22729504,  0.18864266,  0.19015600,  0.23118127,  0.23597840,  0.16306013,  0.19177191,  0.19430043,  0.23054085, -0.00061519
  0.21255485,  0.18115525,  0.18257997,  0.19579334,  0.25116989,  0.15989544,  0.16860648,  0.21079507,  0.22259737, -0.00123387
  0.20342776,  0.18864668,  0.19123256,  0.19292691,  0.24018069,  0.17965455,  0.18741912,  0.22022212,  0.22462723, -0.00035381
  0.24499944,  0.20282556,  0.21010165,  0.28224613,  0.28595833,  0.17733534,  0.22469244,  0.23375529,  0.32212510, -0.00233876
  0.33811198,  0.27278758,  0.28430551,  0.35380559,  0.41331486,  0.27098281,  0.31694968,  0.32947008,  0.33331300, -0.00249672
  0.36792070,  0.28200917,  0.31617564,  0.32186134,  0.56587555,  0.25840828,  0.26684698,  0.38387510,  0.44549284, -0.00614959
  0.27369441,  0.21708936,  0.21854804,  0.27222499,  0.27687662,  0.18089100,  0.21856892,  0.22459439,  0.26200823, -0.00018435
  0.20462523,  0.17162332,  0.17738724,  0.19232016,  0.20924989,  0.15227333,  0.16256124,  0.18450719,  0.19491327,  0.00077710
  0.36449525,  0.27751129,  0.32149689,  0.33066028,  0.55672530,  0.26514382,  0.27819561,  0.37415152,  0.45652115, -0.00557655
  0.22741610,  0.19108588,  0.22365546,  0.22741021,  0.26606847,  0.18712424,  0.18945476,  0.25505142,  0.25647937, -0.00214634
  0.32708043,  0.25947694,  0.29770216,  0.31118689,  0.44966192,  0.25514025,  0.29458048,  0.32270660,  0.40040377, -0.00350085
  0.23216422,  0.19947172,  0.20430979,  0.23367674,  0.28120860,  0.17924774,  0.19607616,  0.23758330,  0.27400548, -0.00238753
  0.22379150,  0.18811087,  0.19962746,  0.20883201,  0.25669901,  0.17302229,  0.18311856,  0.21071645,  0.23532020, -0.00094201
  0.16823529,  0.14831833,  0.15412766,  0.18694660,  0.19049208,  0.13857993,  0.16319294,  0.17519799,  0.21427183,  0.00029996
  0.20310107,  0.18370189,  0.19731965,  0.22346943,  0.22654777,  0.18357617,  0.20348712,  0.21958886,  0.24185867, -0.00054173
  0.20234915,  0.17177872,  0.17710879,  0.20592135,  0.21559284,  0.15325135,  0.17693988,  0.18365884,  0.22184730,  0.00030683
  0.21348572,  0.18396935,  0.21595049,  0.21907446,  0.25704820,  0.19231232,  0.21234917,  0.21633217,  0.26076530, -0.00169457
  0.35777087,  0.28653763,  0.30483697,  0.31530056,  0.54250970,  0.25884767,  0.26587189,  0.39379536,  0.41568271, -0.00803426
  0.16688445,  0.14575075,  0.14716149,  0.17900491,  0.18024455,  0.13010899,  0.15511485,  0.15625249,  0.19040714, -0.00051628
  0.21587297,  0.18951738,  0.20132301,  0.25109938,  0.26282590,  0.18173858,  0.22200032,  0.22897390,  0.30669945, -0.00098644
  0.26567474,  0.24338107,  0.24357735,  0.25803635,  0.28903062,  0.22856861,  0.23339718,  0.25251154,  0.27131373, -0.00164766
  0.15006187,  0.13737339,  0.13883347,  0.17254412,  0.17368834,  0.12670770,  0.15609040,  0.15656452,  0.20357399, -0.00005509
  0.18562239,  0.16765196,  0.17398857,  0.19310921,  0.20168589,  0.15907502,  0.17752694,  0.19293949,  0.20752158,  0.00042271
  0.16223466,  0.15248970,  0.15531303,  0.15899356,  0.19138203,  0.14795440,  0.14947350,  0.17816680,  0.18692406, -0.00055642
  0.21310289,  0.19718382,  0.20360433,  0.21735124,  0.25789387,  0.19199942,  0.19457683,  0.23763361,  0.26035931, -0.00176778
  0.35019879,  0.29666803,  0.30203350,  0.31328723,  0.52235169,  0.26149978,  0.26181417,  0.39593799,  0.43203095, -0.00818777
  0.20488793,  0.18074289,  0.19823873,  0.23498532,  0.23748411,  0.17216881,  0.20660056,  0.22355986,  0.27033442, -0.00121802
  0.35982859,  0.27020513,  0.30472801,  0.35956103,  0.54159387,  0.23738709,  0.29399434,  0.36019733,  0.50367126, -0.00500397
  0.14277704,  0.12584901,  0.13523173,  0.14983143,  0.16048554,  0.12019978,  0.13968265,  0.14186281,  0.17150717,  0.00017861
  0.14037109,  0.12742772,  0.13441079,  0.14678798,  0.16160574,  0.12349350,  0.13906015,  0.14483008,  0.17057520, -0.00011515
  0.19558054,  0.16538936,  0.18793739,  0.19945107,  0.22839983,  0.16058628,  0.18567420,  0.18764997,  0.23335970, -0.00110152
  0.36453165,  0.28065535,  0.30248912,  0.37467371,  0.54059577,  0.23854598,  0.29987336,  0.37076723,  0.50331382, -0.00641360
  0.26000790,  0.21781894,  0.21950948,  0.23666533,  0.28386648,  0.18636942,  0.20638617,  0.23321494,  0.25156935, -0.00008960
  0.15790599,  0.13777530,  0.14015503,  0.15187505,  0.16112338,  0.12437407,  0.13279029,  0.14306561,  0.15679046,  0.00054999
  0.14254881,  0.12648362,  0.12969329,  0.14162743,  0.15052357,  0.11636863,  0.12648847,  0.13776274,  0.14944093,  0.00025315
  0.35605904,  0.28242955,  0.29472765,  0.33824728,  0.52944144,  0.27303456,  0.28566768,  0.37145474,  0.40687737, -0.00650253
  0.32059842,  0.24537752,  0.32721346,  0.34370557,  0.37773523,  0.26086550,  0.28018346,  0.34665842,  0.35630529, -0.00571191
  0.33701954,  0.27520651,  0.31351658,  0.32126119,  0.46927162,  0.25250593,  0.27894026,  0.39688477,  0.45416561, -0.00298446
  0.26971037,  0.22123404,  0.25570680,  0.31286987,  0.33484538,  0.21647154,  0.25866060,  0.31204169,  0.39532801,  0.00119239
  0.33165351,  0.27083074,  0.30157307,  0.32021365,  0.44968922,  0.25289482,  0.30098506,  0.35355116,  0.36781122, -0.00653079
  0.26069087,  0.22690442,  0.24859167,  0.29768496,  0.29805762,  0.21217080,  0.25099104,  0.27099772,  0.36723527,  0.00071982
  0.32085085,  0.29945221,  0.35601619,  0.36968891,  0.37706594,  0.31442497,  0.36964341,  0.40740383,  0.44330309,  0.00173799
  0.22939400,  0.20435204,  0.22729091,  0.23686445,  0.24973946,  0.20030631,  0.20550351,  0.23672303,  0.26740456, -0.00069702
  0.26148816,  0.22069837,  0.24291461,  0.26059522,  0.32800285,  0.20390760,  0.23643239,  0.27134170,  0.31183832, -0.00393252
  0.23884042,  0.20338862,  0.21809694,  0.25126739,  0.28994643,  0.18873266,  0.20749479,  0.25427435,  0.29591113, -0.00268770
  0.23517631,  0.19864394,  0.20037988,  0.24388792,  0.24484887,  0.17157329,  0.20470113,  0.20960630,  0.24106185, -0.00106590
  0.21229701,  0.18601343,  0.18691949,  0.19666643,  0.25623680,  0.16830583,  0.17084386,  0.22034289,  0.22833907, -0.00166352
  0.16790108,  0.14526860,  0.16743727,  0.16962265,  0.18901094,  0.14703387,  0.16029304,  0.17102340,  0.19038919, -0.00014220
  0.24902606,  0.21143683,  0.22005677,  0.25845917,  0.30360799,  0.18769921,  0.22274255,  0.25232581,  0.30050497, -0.00319152
  0.35511263,  0.28133764,  0.29908769,  0.30571747,  0.53335808,  0.24667233,  0.26434403,  0.37782685,  0.40821425, -0.00737320
  0.34348244,  0.26537898,  0.32789702,  0.32812113,  0.49993751,  0.25565836,  0.29765732,  0.35165738,  0.46764723, -0.00555837
  0.23184578,  0.19972857,  0.20154984,  0.20623468,  0.21218943,  0.17865718,  0.18003148,  0.18452071,  0.19469518,  0.00223024
  0.15939478,  0.13936134,  0.14179021,  0.14924591,  0.17051592,  0.12545699,  0.13209809,  0.14902170,  0.16203264,  0.00033795
  0.38347411,  0.28292081,  0.35713380,  0.36710666,  0.57416290,  0.27899240,  0.32144377,  0.37628572,  0.51099613, -0.00149002
  0.19840723,  0.18142278,  0.19272115,  0.21419074,  0.24325715,  0.17472666,  0.19076987,  0.23169263,  0.26502738, -0.00087087
  0.35139454,  0.28234510,  0.28780225,  0.31428524,  0.52703172,  0.24869695,  0.27944193,  0.38364903,  0.38794966, -0.00678344
  0.26165373,  0.21883045,  0.23085763,  0.26295127,  0.31871707,  0.20126835,  0.22557909,  0.25467397,  0.30423683, -0.00329160
  0.20384322,  0.17640088,  0.18064289,  0.19018866,  0.24311552,  0.16065049,  0.16688515,  0.20553911,  0.21958727, -0.00140240
