f1,f2,f3,resp
  1.02380133,  1.03704641,  0.68353214,  1.07397400
  1.03614380,  1.03975720,  0.65413005,  0.00980025
  1.03702060,  1.05722997,  0.66471904,  0.27062963
  1.01185387,  1.03269086,  0.63288976,  0.45386471
  1.00912552,  1.04994152,  0.66766282,  0.85337534
  0.98931735,  1.03111386,  0.61015456,  1.95290634
  0.99805081,  1.01609391,  0.63875887,  1.03535810
  1.01436750,  1.03599245,  0.62858845,  0.52690971
  1.00569424,  1.04071701,  0.65491573,  0.63661899
  1.02836858,  1.04663601,  0.64862789,  0.09141965
  1.02334663,  1.06838862,  0.61839095,  1.96109659
  1.01491416,  1.04212477,  0.65142166,  0.30023482
  1.04280506,  1.04625821,  0.64696779,  0.09781842
  1.01625706,  1.01652049,  0.63317027,  0.50605972
  1.03114044,  1.04130113,  0.60173432,  2.60012176
  1.01260388,  1.02763728,  0.66667511,  0.83334067
  1.00468081,  1.01814850,  0.63054565,  0.79467853
  1.01601855,  1.03803247,  0.67411065,  0.86347968
  1.02744300,  1.04550782,  0.61537780,  1.33479473
  1.00501705,  1.04815431,  0.66485516,  0.91982039
  1.01455892,  1.09564427,  0.69497968,  3.07315172
  1.00569525,  1.04934877,  0.66211134,  0.82309621
  1.02936151,  1.06050162,  0.66476367,  0.40230556
  1.01237015,  1.01992422,  0.62823383,  0.61987385
  1.03497062,  1.03794736,  0.68669339,  0.98758270
  1.02973568,  1.05290423,  0.63843548,  0.34262870
  1.02515526,  1.02775874,  0.64468921,  0.12795586
  1.02752113,  1.05558945,  0.64617934,  0.26300007
  1.03913270,  1.04927060,  0.65345938,  0.07003622
  0.99602983,  1.04978831,  0.61321515,  1.89792908
  0.98566255,  1.06881341,  0.60845460,  3.32450359
  1.01459804,  1.05017638,  0.62513519,  0.87843165
  1.01535109,  1.06778286,  0.64395688,  0.81567253
  1.02486318,  1.03599782,  0.64321753,  0.09974576
  1.03486780,  1.06780794,  0.61730224,  2.16006689
  1.03372742,  1.08248656,  0.66294314,  1.07616062
  1.01516247,  1.03068451,  0.63328174,  0.38202547
  1.02699983,  1.05225166,  0.66814192,  0.38809800
  1.02229106,  1.04133040,  0.62989864,  0.44069210
  0.98601534,  1.06089877,  0.65483210,  1.79264914
  0.95756090,  1.01592152,  0.63810223,  3.60444539
  1.01961640,  1.03246696,  0.68489023,  1.33725619
  1.01945528,  1.04718950,  0.67082714,  0.60754825
  1.01811429,  1.06101021,  0.63650726,  0.70660670
  1.02856849,  1.06288902,  0.68862271,  1.24648237
  1.03840003,  1.06992609,  0.64011963,  0.87510560
  1.01132379,  1.03402672,  0.62877857,  0.56654832
  1.03527064,  1.05193951,  0.65901463,  0.13191613
  1.02039775,  1.04479670,  0.67317356,  0.66220504
  1.00329281,  1.06971550,  0.63755343,  1.31504306
  0.93962796,  0.98968256,  0.59821564,  6.21502270
  1.03137335,  1.04309549,  0.63557194,  0.24849287
  1.03175004,  1.03313363,  0.62926286,  0.37404902
  1.01830298,  1.07071884,  0.65918275,  0.80656374
  1.02223254,  1.04734195,  0.62074557,  0.99317142
  1.03453805,  1.03937463,  0.65341668,  0.01180614
  1.03604075,  1.04811146,  0.65719171,  0.07165795
  1.01745236,  1.05977671,  0.67069486,  0.78124325
  1.02993506,  1.04525647,  0.64757403,  0.07048489
  1.02055604,  1.04633047,  0.67821486,  0.85662000
  0.93482844,  0.98843628,  0.62246734,  6.55372765
  1.01398694,  1.05544462,  0.69719303,  2.10262139
  1.00917848,  1.01581316,  0.66043131,  1.02719188
  1.02778937,  1.07220439,  0.66994583,  0.82902090
  1.02091758,  1.02646009,  0.66561721,  0.57080170
  1.01355837,  1.01577292,  0.62013466,  0.90260518
  1.02704940,  1.04523134,  0.63996560,  0.18323871
  1.01903455,  1.07071654,  0.66723114,  0.90882486
  1.01517071,  1.03411654,  0.64966451,  0.28680424
  1.03109685,  1.03719269,  0.62025043,  0.85507941
  0.93424765,  1.02555688,  0.60376885,  5.77022556
  1.01578118,  1.08119797,  0.63655790,  1.61517717
  0.99250953,  1.02047793,  0.64858078,  1.32153540
  1.03975287,  1.07110533,  0.67098288,  0.69741363
  1.02060916,  1.02985445,  0.61340586,  1.17796203
  1.00568514,  1.00628931,  0.63230670,  1.02104412
  1.02616727,  1.03957777,  0.64016429,  0.13344362
  1.02905114,  1.05847996,  0.67468644,  0.61466709
  1.01334884,  1.06101246,  0.61073887,  2.25294901
  1.02500079,  1.04653305,  0.65397006,  0.13884465
  0.95237914,  1.04626259,  0.63964426,  3.82216648
  0.99667410,  1.06143591,  0.69191894,  2.68995049
  0.99293428,  1.02892726,  0.64979327,  1.17922527
  1.03902257,  1.04962854,  0.66906280,  0.25424920
  1.02434143,  1.02807572,  0.66593237,  0.47197826
  1.00276764,  1.00845082,  0.61418497,  1.47622057
  1.03263648,  1.03909815,  0.63756603,  0.15628658
  1.03824694,  1.05412177,  0.67050284,  0.33390965
  1.00319417,  1.03048483,  0.66947041,  1.27082771
  1.01973285,  1.03879591,  0.63625212,  0.26793273
  0.96996880,  1.06180558,  0.63845586,  2.69203664
  1.01853012,  1.05335562,  0.63642016,  0.49369126
  0.99493578,  1.02703252,  0.61894900,  1.32774316
  1.03006555,  1.04528597,  0.65080990,  0.05998315
  1.03890923,  1.06575041,  0.61904900,  1.97999954
  1.00864917,  1.03026719,  0.65318493,  0.56010537
  1.05168727,  1.05301177,  0.66143822,  0.22946599
  1.04079717,  1.04701627,  0.66870309,  0.22502159
  1.01404246,  1.03139888,  0.59944312,  2.40848904
  1.02377408,  1.02684691,  0.63492305,  0.24674670
  0.97155671,  1.06296923,  0.65127275,  2.72129625
  1.02632314,  1.03191507,  0.68106205,  0.96574576
  0.99921861,  1.03624151,  0.64254922,  0.76244741
  1.01475041,  1.03898047,  0.64475073,  0.27221874
  1.04336648,  1.06653584,  0.71779264,  2.79539402
  0.99303978,  1.06364308,  0.63471390,  1.52029348
  1.04466900,  1.06040378,  0.64315506,  0.49938766
  1.04685514,  1.05058570,  0.65428498,  0.13097016
  1.01594113,  1.03067176,  0.66670534,  0.67416963
  1.02088736,  1.02772282,  0.63799923,  0.22864037
  0.97575255,  1.03334181,  0.64144998,  2.00975997
  1.00378830,  1.03714429,  0.61449785,  1.36733333
  0.99746743,  1.03119786,  0.61786902,  1.29730489
  1.00833998,  1.04094776,  0.65722540,  0.58439311
  1.04952388,  1.06484139,  0.60939009,  3.29980251
  0.99577889,  1.06200743,  0.64392703,  1.24355165
  1.03692705,  1.05374078,  0.64036885,  0.32250725
  1.04048203,  1.04209110,  0.64625534,  0.04970850
  1.01459907,  1.04074734,  0.59652738,  2.98433730
  1.02842463,  1.03993020,  0.64475946,  0.06350360
  1.00847624,  1.01641510,  0.64181598,  0.66674287
  0.98332961,  1.04179689,  0.67409520,  2.49195565
  0.99317392,  1.02064041,  0.66375015,  1.75373580
  1.02166961,  1.02534026,  0.65116164,  0.24767360
  1.04352109,  1.04695488,  0.69963290,  1.52102760
  0.98757727,  1.06061410,  0.64090116,  1.60099810
  1.03361096,  1.05658878,  0.66148547,  0.23768215
  1.03038290,  1.03162445,  0.65432394,  0.08060799
  1.02168840,  1.02770592,  0.65944182,  0.35740246
  1.03874304,  1.05034294,  0.65597472,  0.08534725
  1.01149667,  1.05548026,  0.62664926,  0.99732735
  0.99288597,  1.04032616,  0.61043875,  1.94264117
  1.00566896,  1.02654649,  0.63948105,  0.58368547
  1.01999080,  1.02300953,  0.65257369,  0.34085090
  1.03318380,  1.04130438,  0.60146071,  2.68026344
  0.99723467,  1.05976660,  0.64573245,  1.11981340
  1.03247548,  1.07469680,  0.65182929,  0.77902575
  1.01436750,  1.04848180,  0.64804740,  0.34650859
  1.00981745,  1.05827273,  0.62062383,  1.42853045
  1.03121062,  1.04380647,  0.65197124,  0.04161790
  1.01736748,  1.05325244,  0.64225292,  0.39573290
  1.00864611,  1.04229965,  0.67273971,  1.04855361
  1.00383465,  1.04115368,  0.66140628,  0.85991926
  1.00024206,  1.03847983,  0.65556833,  0.87627729
  1.02332569,  1.03379689,  0.70145510,  2.21126924
  0.98709472,  1.04728930,  0.63673543,  1.38726483
  1.04119054,  1.06520322,  0.67220022,  0.55640351
  1.00143706,  1.05814843,  0.65026101,  0.92485954
  0.99916869,  1.04726517,  0.67549311,  1.59305283
  1.01235990,  1.02515001,  0.64962273,  0.45593919
  1.02960633,  1.04890631,  0.63409169,  0.39094055
  1.02315816,  1.04978941,  0.62784374,  0.67321983
  1.02122619,  1.04911539,  0.64174843,  0.26754386
  1.00566997,  1.04173720,  0.63533168,  0.60715192
  1.02876319,  1.05848108,  0.62304869,  1.21078721
  0.99197886,  1.00824441,  0.61522939,  1.77639998
  1.04411599,  1.05295412,  0.68017957,  0.58990075
  1.00188053,  1.04745934,  0.63352808,  0.82590118
  1.00449007,  1.05296077,  0.61354060,  1.79210891
  0.99031276,  1.03313790,  0.63080737,  1.20635455
  1.00256858,  1.06771559,  0.68420559,  2.05596917
  1.02313094,  1.07708365,  0.68077829,  1.39664421
  1.00968694,  1.04826528,  0.65995667,  0.61667851
  1.00102505,  1.04511555,  0.65348885,  0.80818309
  1.00654759,  1.05326465,  0.70149151,  2.71353767
  0.99135833,  0.99479226,  0.62330811,  2.03477744
  1.02980036,  1.03360348,  0.63041010,  0.33112853
  1.01312401,  1.02925980,  0.66125233,  0.61296409
  1.02563366,  1.03337277,  0.67564874,  0.71536039
  0.98392077,  1.02586409,  0.64174884,  1.58168971
  0.96841514,  1.05787866,  0.61008718,  3.48000377
  1.01419878,  1.08286400,  0.63416688,  1.82857541
  1.02035090,  1.02549272,  0.62836924,  0.44715639
  1.00219682,  1.04887880,  0.64722029,  0.72836382
  1.01307474,  1.07238146,  0.61548574,  2.41793701
  1.00417334,  1.01507282,  0.60155297,  2.14819869
  0.99735402,  1.01621575,  0.65547165,  1.36363071
  1.01553566,  1.01931500,  0.62003507,  0.84329422
  1.02384221,  1.04846751,  0.62246462,  0.91776159
  0.99277262,  1.01876670,  0.63203974,  1.21135090
  0.95744905,  1.01225435,  0.64420662,  3.87125670
  1.02982582,  1.05473327,  0.68105695,  0.78860198
  1.01903662,  1.02692178,  0.64085146,  0.24079510
  1.01123277,  1.05260720,  0.64873351,  0.48676112
  1.01788526,  1.05136109,  0.68437697,  1.22771998
  1.01011325,  1.02859388,  0.65010502,  0.48291267
  0.99594650,  1.02389777,  0.60345441,  2.16084199
  1.00512311,  1.00623868,  0.64823182,  1.16930893
  1.00925385,  1.06073110,  0.67496742,  1.22351266
  0.99959916,  1.01250443,  0.63354454,  1.05466109
  0.95869740,  0.99448360,  0.58253434,  5.63334282
  1.02244993,  1.05652404,  0.64401494,  0.36471689
  1.03406521,  1.03698834,  0.63111033,  0.33940795
  1.01735092,  1.03721206,  0.66007211,  0.37730309
  1.03463546,  1.03988154,  0.61612738,  1.22776284
  1.01859340,  1.05794357,  0.63591185,  0.62504515
  0.98018459,  1.04792035,  0.62919595,  1.85057481
  1.01489356,  1.02815077,  0.63962339,  0.31901723
  1.00671681,  1.06120387,  0.63367421,  1.01480191
  1.00868071,  1.02753380,  0.63247626,  0.55105230
  0.96423740,  0.99432835,  0.63903725,  3.87648692
  1.00029209,  1.04946220,  0.66166842,  1.04282175
  1.03648317,  1.04644434,  0.65213238,  0.04002930
  1.02679419,  1.03157230,  0.64571661,  0.07828677
  0.98354142,  1.07328267,  0.65512811,  2.29775529
  1.02874520,  1.06387279,  0.67223818,  0.64571329
  0.97797407,  1.04777322,  0.62627486,  2.02852613
  1.00812143,  1.01456510,  0.64673892,  0.77242317
  0.98851054,  1.04504674,  0.66962148,  1.93763741
  1.00205823,  1.03179476,  0.63242907,  0.72855414
  0.98802416,  1.01224410,  0.61791942,  1.77281671
  0.99176242,  1.05517065,  0.63481060,  1.33339896
  1.03354793,  1.04921776,  0.64184729,  0.18592753
  1.00748866,  1.02757075,  0.65093911,  0.59552537
  0.97947702,  1.06646532,  0.62449338,  2.53485737
  1.04597806,  1.05909989,  0.65958101,  0.27338967
  1.00316197,  1.02691440,  0.62619996,  0.83795274
  1.01457848,  1.02171032,  0.64032334,  0.39851829
  1.00580247,  1.01276284,  0.61793202,  1.17694126
  0.99953622,  1.04054699,  0.62775467,  0.94926719
  0.96949484,  1.02992764,  0.63725034,  2.41981483
  1.00523729,  1.02763411,  0.65829708,  0.84049980
  1.02693444,  1.04753943,  0.65416471,  0.12182133
  1.00533329,  1.02569889,  0.62886833,  0.71981457
  1.00357675,  1.06739420,  0.67414746,  1.56773837
  1.03661533,  1.06580266,  0.65005009,  0.46461990
  1.01726399,  1.02054146,  0.63552145,  0.39300907
  1.01956546,  1.03055492,  0.65861141,  0.34760472
  0.98562952,  1.01094040,  0.64414188,  1.85716202
  0.99331696,  1.04895802,  0.64640949,  1.10354963
  0.97988108,  1.06372794,  0.63717319,  2.13111042
  1.01314043,  1.02573781,  0.62693645,  0.59011975
  1.02930641,  1.04238439,  0.64739082,  0.05327131
  0.98578595,  1.01943866,  0.63907768,  1.55700897
  1.04955803,  1.05698860,  0.65301176,  0.28995428
  1.01584412,  1.07963729,  0.64499942,  1.29388584
  1.01028470,  1.04126535,  0.63595229,  0.47027940
  1.01337349,  1.03435828,  0.65020690,  0.33802950
  0.97832616,  1.02410539,  0.62183873,  1.99547624
  0.99828594,  1.05940059,  0.63366939,  1.21211665
  0.98158257,  1.06347567,  0.63577762,  2.04387117
  0.98778505,  1.06442201,  0.65839503,  1.84373621
  1.02075710,  1.04222686,  0.64481184,  0.16741043
  0.98974819,  1.01932227,  0.63346507,  1.33545348
  1.02315607,  1.08728271,  0.70420998,  2.89978975
  1.02099784,  1.08716332,  0.64548737,  1.60984001
  1.02034778,  1.04635893,  0.65647899,  0.24664793
  1.03099373,  1.03492456,  0.66611335,  0.27041754
  0.97156426,  1.00650302,  0.63823581,  2.79502869
  1.01970374,  1.06316700,  0.65584178,  0.52761201
  0.99117655,  1.04548596,  0.64834193,  1.19540872
  0.99776799,  1.07204576,  0.66683382,  1.73341743
  1.00487465,  1.03459050,  0.63904869,  0.56448011
  0.99755798,  1.01678509,  0.62681384,  1.11194407
  1.02673410,  1.10100753,  0.64035614,  2.69333081
  1.04332947,  1.07155410,  0.66953002,  0.68413234
  1.03056023,  1.06129960,  0.65403806,  0.32252375
  1.03117340,  1.05343108,  0.64358472,  0.23557535
  0.97477288,  1.01516556,  0.61522825,  2.45840425
  1.03607295,  1.03921261,  0.64080916,  0.09411895
  0.99326763,  1.02326076,  0.62272084,  1.28403609
  1.00188655,  1.06602307,  0.64874361,  1.10697702
  0.98631683,  1.04801699,  0.65263927,  1.54537878
  1.00739935,  1.01120107,  0.64662140,  0.89119713
  1.01752690,  1.06942035,  0.67246556,  1.04383650
  1.04534388,  1.08218901,  0.64715034,  1.31386987
  1.04260719,  1.05279892,  0.65280586,  0.13746036
  1.00792125,  1.07362836,  0.67694541,  1.65173779
  1.00034712,  1.01039494,  0.65280287,  1.32956914
  1.01321639,  1.02181159,  0.64543112,  0.44466511
  0.99185882,  1.00556682,  0.62954770,  1.58209765
  1.01709017,  1.03103200,  0.66358013,  0.53495613
  0.99612805,  1.03526742,  0.63279004,  0.93634697
  1.01249828,  1.01789977,  0.64524122,  0.54019150
  1.01030920,  1.01962056,  0.61144727,  1.34973339
  1.02918671,  1.07373211,  0.65201757,  0.75425346
  1.02662132,  1.05504931,  0.68304984,  0.94221499
  1.00126961,  1.06588104,  0.63093632,  1.41488131
  1.00815090,  1.04292687,  0.65471678,  0.54699137
  0.99255780,  1.02673516,  0.65239360,  1.28652284
  0.99800300,  1.01282849,  0.60722390,  1.88849474
  0.98957385,  1.03398502,  0.62843992,  1.27714579
  0.99166211,  1.02102599,  0.63376256,  1.21676085
  1.01642750,  1.02137639,  0.64534990,  0.37201501
  0.96920168,  1.02083733,  0.64695272,  2.75630768
  1.02170406,  1.05095116,  0.65476436,  0.24556492
  1.01713362,  1.04436897,  0.63582532,  0.36833806
  0.99919165,  1.03400320,  0.65944487,  1.05263562
  1.01322563,  1.06038017,  0.66794110,  0.84351900
  0.99900399,  1.01591946,  0.62637018,  1.08298992
  0.98992749,  1.02899079,  0.61514045,  1.66507173
  0.97827639,  1.04033915,  0.64960965,  1.95471074
  0.98583843,  1.01735402,  0.61501296,  1.88592942
  1.02219074,  1.02746939,  0.63470826,  0.26348231
  0.96665897,  1.01129822,  0.61437968,  3.04028092
  1.02831570,  1.03036910,  0.65229955,  0.09436637
  1.00117638,  1.03322543,  0.65338936,  0.82134898
  0.98927037,  1.00819867,  0.60055083,  2.62234775
  1.01265515,  1.06965371,  0.65186201,  0.88026147
  0.99943732,  1.01457230,  0.64951134,  1.15897455
  0.98703919,  1.05263490,  0.62468453,  1.72786492
  0.97952307,  1.04453915,  0.62791628,  1.86079341
  0.98856527,  1.02414420,  0.62877659,  1.35955705
  1.01253826,  1.03598923,  0.65460235,  0.41257217
  0.98735202,  1.00389914,  0.63464180,  1.86556625
  1.00932312,  1.02431205,  0.63103665,  0.58363646
  1.01029082,  1.03074931,  0.61811726,  0.98967030
  0.98691158,  1.00575898,  0.63531796,  1.82984222
  1.01735609,  1.05791895,  0.67114499,  0.76874910
  1.01361488,  1.02915281,  0.63955139,  0.34082838
  1.01521400,  1.05735294,  0.68102494,  1.20469943
  0.98782798,  1.04619692,  0.64169737,  1.32609143
  1.00952996,  1.03138717,  0.62083382,  0.87728136
  1.04474431,  1.06705707,  0.65145519,  0.53574309
  0.97693744,  1.03636609,  0.63940622,  1.90315266
  1.00150727,  1.02631155,  0.63648740,  0.73739317
  1.00397574,  1.02658021,  0.66897687,  1.28776537
  0.99095751,  1.02537916,  0.62958218,  1.22897336
  1.01913113,  1.03373277,  0.67790589,  0.98204293
  1.02324401,  1.05421512,  0.66859847,  0.49545117
  1.01671169,  1.05819882,  0.63952031,  0.57020463
  1.01120210,  1.02699455,  0.64400084,  0.41675351
  1.01689055,  1.04860823,  0.65829058,  0.37071588
  1.03970639,  1.06654039,  0.67143745,  0.57767412
  0.97527769,  1.08613720,  0.64660970,  3.30988671
  1.00906850,  1.02440439,  0.64187365,  0.50449044
  0.99700301,  1.04587632,  0.62123570,  1.34116764
  0.98868744,  1.06334223,  0.65717401,  1.74063768
  1.01920696,  1.02193690,  0.63328976,  0.37539477
  1.03957885,  1.05930632,  0.67002393,  0.39219300
  1.02080815,  1.03701522,  0.65377509,  0.18805391
  1.03069088,  1.03612126,  0.63848684,  0.12270480
  1.03933034,  1.04771723,  0.64129408,  0.19542582
  1.04151152,  1.05549586,  0.64769482,  0.23620694
  0.99492093,  1.07858809,  0.64395066,  1.89515851
  1.00977462,  1.04633813,  0.61339194,  1.53228172
  1.01045007,  1.04221709,  0.66401547,  0.67597842
  1.00067045,  1.06979103,  0.63820649,  1.38722492
  0.98950433,  1.01621989,  0.65647985,  1.81117383
  1.03354473,  1.04917703,  0.67124951,  0.35306574
  1.02448834,  1.02586724,  0.60330333,  1.99124406
  1.02242275,  1.05087827,  0.66073546,  0.30441585
  1.04324022,  1.04392524,  0.67989285,  0.56225572
  1.02383697,  1.04939392,  0.67787924,  0.75921134
  0.99606157,  1.03935194,  0.63726699,  0.90631834
  1.01202386,  1.04651224,  0.63137093,  0.60489295
  1.01799510,  1.02530452,  0.61247601,  1.21929818
  1.01275668,  1.04824880,  0.65277731,  0.40955166
  0.98885658,  1.01114484,  0.62589150,  1.59776084
  1.02005531,  1.03930549,  0.66844830,  0.52546229
  0.99738585,  1.04206178,  0.63506499,  0.89250938
  1.02464791,  1.05413400,  0.64204715,  0.31760998
  1.03926013,  1.06903279,  0.62977725,  1.34871507
  1.01046131,  1.05304947,  0.64516587,  0.52161246
  0.98749535,  1.00288932,  0.61271056,  2.16831110
  1.00413906,  1.03203115,  0.63439741,  0.63405185
  1.01076567,  1.01807076,  0.66739101,  1.15755349
  1.01086784,  1.02718760,  0.65591491,  0.58246960
  0.99197689,  1.02142229,  0.63482632,  1.19362672
  1.02251684,  1.02626310,  0.64729025,  0.18733961
  1.00803505,  1.02271240,  0.61308921,  1.27899305
  1.01805625,  1.05420734,  0.65724441,  0.39233582
  1.04009893,  1.05947467,  0.67396163,  0.48743644
  1.00087276,  1.05365973,  0.65410010,  0.90671016
  0.97488311,  1.01674063,  0.60958252,  2.63157634
  1.00566794,  1.01303267,  0.63582734,  0.82435839
  1.01936384,  1.03302157,  0.61918124,  0.85393608
  0.98477246,  1.06148887,  0.65033967,  1.80934565
  0.98811788,  1.00062839,  0.62266307,  1.97292890
  1.00479387,  1.02873144,  0.64259299,  0.59393256
  1.02472140,  1.03775132,  0.66898940,  0.44172090
  1.02693549,  1.06939862,  0.65388581,  0.59968230
  1.02522883,  1.05875789,  0.63426221,  0.64668618
  0.98433044,  1.04822352,  0.63915121,  1.53356423
  1.00356869,  1.01753622,  0.62145846,  1.04159359
  1.00857490,  1.01570173,  0.62133876,  0.94940687
  1.02396487,  1.05406066,  0.68110472,  0.91428720
  0.98625554,  1.07246542,  0.68029571,  2.92829968
  1.00185845,  1.02870498,  0.62574738,  0.88280533
  0.98954839,  1.02749368,  0.63514404,  1.23406974
  1.03570382,  1.04972660,  0.65136862,  0.08061815
  1.02928204,  1.04255392,  0.67348594,  0.47913745
  1.01750826,  1.05415956,  0.65673767,  0.39882483
  0.98797926,  1.04957676,  0.66717016,  1.88064209
  1.00725222,  1.04989853,  0.65344059,  0.60658434
  1.01005510,  1.02464581,  0.65755601,  0.69380093
  1.02345974,  1.05936917,  0.64499193,  0.40977630
  1.00329885,  1.04590257,  0.65280160,  0.71007946
  1.01222259,  1.03321369,  0.63349838,  0.43431906
  1.00214760,  1.01375257,  0.62790366,  0.99210836
  1.01795365,  1.07353500,  0.66886053,  1.06250407
  1.02694076,  1.05461425,  0.64167431,  0.31703129
  1.02556950,  1.04745385,  0.61753516,  1.21451430
  1.00621236,  1.02617780,  0.62937098,  0.68212469
  1.02134092,  1.08580345,  0.65075527,  1.42905147
  0.99713026,  1.06429174,  0.62737501,  1.61225599
  1.01265002,  1.03932386,  0.65047547,  0.34813095
  1.01305114,  1.04910218,  0.66078655,  0.53007769
  1.03269086,  1.03354900,  0.66065340,  0.13649469
  1.01293210,  1.01849485,  0.66262861,  0.89129044
  1.00501907,  1.07562389,  0.63248827,  1.68587509
  1.00419755,  1.05970820,  0.65802158,  0.93691223
  1.04577023,  1.05430515,  0.67271935,  0.37607794
  0.99726948,  1.00619616,  0.66346655,  2.01739255
  1.01488326,  1.06782960,  0.68883902,  1.75316746
  0.98942209,  1.06992952,  0.65875285,  1.91099652
  1.00344885,  1.01722777,  0.60829878,  1.66603301
  0.99369303,  1.08984105,  0.65025636,  2.49205247
  1.04059680,  1.04480762,  0.65819959,  0.04866872
  1.01774748,  1.03390270,  0.64953201,  0.22550703
  1.01452187,  1.03521705,  0.65143100,  0.31573768
  1.00676850,  1.05031094,  0.64873141,  0.59001314
  1.04518437,  1.06543133,  0.61241675,  2.80584763
  0.99042948,  1.01057874,  0.61903712,  1.67309625
  1.01747824,  1.01806765,  0.65135377,  0.48417264
  0.99320055,  1.06414903,  0.64550987,  1.41476886
  1.00734962,  1.01365597,  0.64522207,  0.80251662
  0.99355284,  1.08037679,  0.65587576,  2.04193600
  1.03637253,  1.03743803,  0.66780684,  0.23842129
  1.00643515,  1.05078772,  0.66946548,  1.02516616
  1.00223097,  1.01362720,  0.62137737,  1.13850947
  1.01100479,  1.02771226,  0.64894148,  0.45171813
  1.03002524,  1.05728251,  0.68739058,  1.08663418
  0.97096523,  1.00841828,  0.66054081,  3.51026006
  0.97415755,  1.02125539,  0.64887705,  2.43472714
  1.00168584,  1.03324251,  0.63676706,  0.68881983
  0.99612210,  1.02852406,  0.61329789,  1.54643983
  1.00430546,  1.05909877,  0.64429918,  0.84197557
  1.03884123,  1.04204332,  0.63512791,  0.28528417
  1.00496553,  1.04290185,  0.64954003,  0.59422209
  0.99626699,  1.00819054,  0.61227689,  1.74518944
  1.00415620,  1.01441381,  0.63599355,  0.84096717
  1.02365671,  1.04250719,  0.60370615,  2.28979710
  0.97502854,  1.01928487,  0.60603122,  2.77160829
  0.96737246,  1.03224741,  0.63925744,  2.57776217
  0.98965807,  1.01272899,  0.60576360,  2.22431289
  0.98826631,  1.04283660,  0.67110806,  2.02260031
  1.00723700,  1.01852701,  0.63418940,  0.67238135
  1.03895240,  1.04274308,  0.66332264,  0.10955799
  1.01039086,  1.03526099,  0.66605345,  0.78150203
  1.01563881,  1.02539283,  0.62968763,  0.47507684
  0.99555287,  1.02326495,  0.64259588,  1.03167813
  1.01863179,  1.02044669,  0.67017750,  0.94121104
  0.95231837,  1.00786132,  0.65194573,  4.78021434
  1.00378628,  1.03814455,  0.62834989,  0.78299651
  0.98640342,  0.99863088,  0.61617560,  2.23991772
  0.99668602,  1.06599807,  0.64397637,  1.32468668
  0.97943097,  1.01031634,  0.60451049,  2.73040354
  1.04301281,  1.05549698,  0.62657034,  1.06960572
  1.00703109,  1.02593671,  0.65243318,  0.66234403
  1.00903083,  1.06178754,  0.63214482,  1.02847232
  1.00570941,  1.04578882,  0.63913405,  0.59705134
  1.02624204,  1.03255651,  0.60750721,  1.70623010
  0.96891902,  1.02034569,  0.61473092,  2.75410017
  1.03922557,  1.07248612,  0.65290815,  0.67758372
  0.97745500,  0.97753813,  0.60033703,  4.06696433
  0.99426607,  1.05142631,  0.68947211,  2.61554116
  0.97084645,  0.99860295,  0.61854777,  3.04883374
  1.01967670,  1.04260284,  0.66709049,  0.48131365
  1.00664892,  1.01263977,  0.66817317,  1.53263677
  1.01261516,  1.06728028,  0.63839472,  0.96550072
  1.01348441,  1.03362485,  0.64939493,  0.33130442
  1.01556042,  1.03057192,  0.67505718,  1.01878910
  0.97334211,  1.00562749,  0.64673766,  2.90568488
  1.04972990,  1.11030922,  0.65551590,  3.07896791
  0.98898175,  1.01046028,  0.62504610,  1.61894203
  1.01904805,  1.04092826,  0.62870464,  0.50720981
  0.99437284,  0.99626004,  0.62260530,  1.85984970
  1.01518308,  1.02437395,  0.61130822,  1.30919054
  1.00337535,  1.00676141,  0.63569113,  1.07471163
  1.01446423,  1.04859284,  0.64165907,  0.37945934
  1.02525406,  1.02944522,  0.63582209,  0.20375606
  1.00364826,  1.05449192,  0.61149663,  2.01199673
  0.99848131,  1.01573165,  0.61860173,  1.30721269
  1.03432511,  1.09233031,  0.65483168,  1.64969267
  0.98412411,  1.07165515,  0.65063460,  2.14958504
  1.03116277,  1.03771578,  0.65632862,  0.06091355
  0.97962670,  1.02669826,  0.63994880,  1.80669279
  1.02314141,  1.02827658,  0.65206476,  0.19077629
  0.99084656,  0.99425322,  0.64329739,  2.22120409
  1.02710742,  1.03163190,  0.63429319,  0.22002938
  1.01382348,  1.03492778,  0.65130499,  0.33456948
  0.99514271,  1.05882627,  0.65629028,  1.28837073
  0.99548349,  1.01002041,  0.64584881,  1.40246241
  1.02526352,  1.04450642,  0.63522151,  0.29495490
  0.97619166,  1.10652028,  0.65051186,  4.55588427
  1.03665401,  1.04925959,  0.63328936,  0.45755020
  0.98501400,  1.08169034,  0.67717920,  3.17320583
  1.01680266,  1.02840559,  0.64151665,  0.26734676
  0.99130133,  0.99970309,  0.64473951,  1.97828720
  1.02010005,  1.02852935,  0.63591145,  0.26347842
  1.01809667,  1.04305197,  0.65029273,  0.22121562
  0.99898204,  1.04305197,  0.62535176,  1.07210553
  1.00455465,  1.02004282,  0.62455813,  0.89466292
  0.98471816,  1.01719673,  0.63571578,  1.63811381
  0.97231999,  1.08976147,  0.64050667,  3.73138670
  1.04640163,  1.05209778,  0.65497965,  0.14684652
  0.99515459,  1.09493767,  0.66354051,  2.81241772
  1.00849252,  1.00896669,  0.63911322,  0.84906605
